,SS11,SS12,SS13,SS14,SS15,SS16,SS17,SS18,SS19,SS20,SS21,SS22,SS23,SS24,SS25,SS26,SS27,SS28,SS29,SS30,SS31,SS32,SS33,SS34,SS35,SS36,SS37,SS38,SS39,SS40,SS41,SS42,SS43,SS44,SS45,SS46,SS47,SS48,SS49,SS50,SS51,SS52,SS53,SS54,SS55,SS56,SS57,SS58,SS59,SS60,SS61,SS62,SS63,SS64,SS65,SS66,SS67,SS68,SS69,P1,P2,P3,P4,P5,P6,P7,N1,N2,N3,N4,N5,N6,N7,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,A1,A2,A3,A4,A5,A,B,C,D,E,F,G
SS33,0.38785025,0.5594935,0.36650014,0.54087836,0.5244626,0.4378969,0.3013175,0.39577085,0.3799078,0.36125073,0.3101895,0.38775527,0.43760028,0.3749552,0.52636015,0.5626924,0.46727574,0.5072392,0.5019071,0.564517,0.52369714,0.4320392,1.0,0.5196152,0.6596098,0.35652384,0.29786626,0.39757508,0.32649148,0.31049743,0.3235892,0.44401985,0.3645142,0.37486452,0.3090114,0.33822507,0.19700773,0.4076898,0.399742,0.41878366,0.41722858,0.3413923,0.32494637,0.4142852,0.41707554,0.2697692,0.42406008,0.3543424,0.36926374,0.38603625,0.378289,0.31471363,0.44609106,0.21117257,0.3729647,0.4115036,0.41043022,0.16365632,0.45876816,0.3344177,0.42044866,0.4502356,0.52645695,0.29195628,0.3764194,0.42384768,0.46475664,0.55740637,0.59956485,0.5950333,0.36090118,0.55214846,0.41208673,0.34822756,0.38853425,0.27917516,0.4506564,0.39652914,0.41017658,0.5186446,0.5298432,0.20854716,0.5299785,0.52330214,0.37503725,0.51920164,0.44937724,0.5270736,0.59938365,0.38656086,0.32495904,0.49873206,0.5274733,0.50155145,0.2905683,0.37652227,0.4951414,0.34549135,0.55538553,0.4775192,0.64896035
SS34,0.27704668,0.32497326,0.20122032,0.35649982,0.39774418,0.29374248,0.32488087,0.34283814,0.3100025,0.29106307,0.2035841,0.3602815,0.46193498,0.26318815,0.474237,0.34915525,0.46023807,0.36585438,0.30921918,0.33415285,0.31021678,0.33606803,0.5196152,1.0000004,0.58962643,0.22541913,0.16784498,0.25795358,0.13909578,0.2064056,0.18193713,0.35080105,0.26704246,0.22289859,0.26099774,0.2683139,0.16610016,0.29274842,0.29301196,0.2708037,0.33902663,0.22970045,0.2721698,0.329275,0.52231467,0.12989451,0.22232059,0.20197645,0.21388415,0.37053266,0.22493955,0.25076434,0.34337407,0.27283502,0.20822413,0.2683859,0.30476004,0.1353203,0.42559963,0.2994891,0.34776562,0.36122555,0.34697902,0.35061356,0.2840934,0.3431359,0.29161802,0.32330084,0.38682693,0.28786314,0.37021917,0.35830358,0.35612866,0.31112176,0.27656484,0.31067097,0.27315482,0.2381215,0.32466125,0.39221647,0.33237833,0.21946368,0.36787775,0.37087741,0.387443,0.38588747,0.3281725,0.32496244,0.2630206,0.26793665,0.1946728,0.39929917,0.34034637,0.36526346,0.23375595,0.1726125,0.3774973,0.21397491,0.388417,0.2716576,0.43806666
SS35,0.34711623,0.4225405,0.20800708,0.4957491,0.4301536,0.39070666,0.32889104,0.34646615,0.33515054,0.31859213,0.2653403,0.42225325,0.55708635,0.35294592,0.35458857,0.4826878,0.5722581,0.43329984,0.40144905,0.41641802,0.31665123,0.5466802,0.6596098,0.58962643,1.0000002,0.43620902,0.39192984,0.41844362,0.26556623,0.2805568,0.33906686,0.46796888,0.34973013,0.33546296,0.2618478,0.32553697,0.17562397,0.40497026,0.343868,0.39054754,0.36206153,0.3422603,0.29015973,0.35811043,0.50419664,0.19798024,0.2786469,0.28724664,0.2970323,0.39457932,0.26812178,0.304632,0.37721765,0.13393861,0.2457349,0.42114225,0.409269,0.17271033,0.43497825,0.34209985,0.41018683,0.50025606,0.5148331,0.32697898,0.4100726,0.4063686,0.3944743,0.4622594,0.45652688,0.3956023,0.31575242,0.4822703,0.4267572,0.44256383,0.39975613,0.339644,0.3791713,0.26709864,0.33563936,0.47703236,0.47693235,0.23569435,0.44549137,0.6084497,0.47191316,0.448403,0.4338086,0.51860756,0.44116578,0.35669303,0.41518217,0.58158714,0.53360295,0.49655125,0.24928778,0.31894052,0.4904024,0.27376002,0.51422656,0.39076075,0.51489556
SS36,0.28215834,0.30575675,0.2329725,0.3374314,0.18771979,0.45907664,0.14269337,0.27630714,0.26415455,0.24280787,0.23259173,0.17058507,0.45623678,0.20178425,0.14106798,0.26624352,0.37010866,0.19494759,0.1800182,0.29438192,0.25107545,0.43229848,0.35652384,0.22541913,0.43620902,1.0000002,0.7711774,0.7489108,0.60952604,0.61860466,0.6797886,0.6757475,0.42368987,0.3641963,0.28627056,0.3688298,0.26344395,0.50362027,0.44349694,0.47739965,0.44597095,0.54407513,0.40370914,0.3492427,0.4008019,0.22569554,0.31785172,0.3357221,0.38367623,0.28063536,0.23815094,0.1425305,0.36851764,0.18220313,0.28022957,0.42147774,0.3644342,0.28818893,0.41048735,0.3916251,0.26480192,0.6756907,0.3481452,0.22642721,0.40443707,0.28832203,0.26741907,0.19525036,0.27573264,0.16132167,0.21155305,0.3247558,0.32611254,0.32333824,0.3125282,0.27130115,0.22903346,0.20287475,0.2530375,0.21980077,0.24808383,0.28312695,0.24894975,0.29408357,0.3472662,0.39384663,0.2663882,0.4352493,0.3144953,0.4494365,0.760458,0.52848756,0.4279132,0.4840654,0.2991645,0.661618,0.4247585,0.3488881,0.48020175,0.22317237,0.341832
SS37,0.21491876,0.25114995,0.1371556,0.25451314,0.13574268,0.4488576,0.06816454,0.1750434,0.38720882,0.35684446,0.33327022,0.2542003,0.5205494,0.1266008,0.0686667,0.18664666,0.27773774,0.13343038,0.10477777,0.1449625,0.1294482,0.3713069,0.29786626,0.16784498,0.39192984,0.7711774,1.0000001,0.8246955,0.42320126,0.43881282,0.5053531,0.5318233,0.4082905,0.32419905,0.29923353,0.3690982,0.23131993,0.46495628,0.4216368,0.42772692,0.45602912,0.5988013,0.42771327,0.3702975,0.4020638,0.13337873,0.23431304,0.21467659,0.3337773,0.25107294,0.3184604,0.22236976,0.41397423,0.247465,0.3810225,0.4188189,0.3912065,0.33379793,0.4534158,0.38926688,0.2948878,0.56694365,0.27372447,0.20775975,0.3564331,0.21891782,0.16376668,0.17498773,0.22376785,0.12410201,0.21419296,0.38449275,0.3787983,0.31800196,0.2280609,0.24754491,0.16008972,0.14810435,0.16370839,0.21339865,0.21711573,0.3115318,0.16289124,0.2926357,0.33104205,0.39893433,0.2164962,0.3605923,0.22916017,0.41329652,0.6113945,0.5654532,0.36557746,0.37879306,0.28642842,0.50841236,0.5082948,0.39305896,0.39044017,0.14057207,0.3274438
SS38,0.28837,0.34136087,0.22099039,0.37174845,0.20082873,0.47783545,0.1356521,0.24004374,0.3790292,0.3510362,0.30661234,0.3049478,0.5024485,0.21421245,0.12735982,0.24223886,0.34642547,0.20624027,0.171193,0.26067582,0.23861703,0.3999854,0.39757508,0.25795358,0.41844362,0.7489108,0.8246955,1.0000001,0.4328068,0.47807676,0.49659327,0.524835,0.36001313,0.32441685,0.2742947,0.31947795,0.19814801,0.4376719,0.39570576,0.41890517,0.44703734,0.5497094,0.41597506,0.38642022,0.3932744,0.13280076,0.26853377,0.20816696,0.3331784,0.2498256,0.30266613,0.25523645,0.39928344,0.18170881,0.34234,0.44552833,0.4177421,0.34685346,0.48173285,0.34739274,0.33269936,0.554548,0.32968962,0.2259633,0.38315415,0.25609434,0.26407212,0.20534214,0.35810685,0.15744379,0.26370808,0.44970053,0.40992448,0.33989084,0.28425586,0.25659028,0.27195364,0.20492148,0.22014251,0.2660252,0.2955237,0.2766135,0.25679988,0.3664686,0.34639332,0.46323305,0.23388092,0.4043559,0.30457985,0.3777865,0.5725377,0.5655748,0.42178905,0.4212492,0.2326944,0.48425335,0.49513024,0.36394602,0.44270912,0.18446739,0.38693333
SS39,0.26412457,0.33299524,0.22606897,0.23209907,0.17929718,0.18244831,0.15411034,0.22893181,0.046669867,0.053808246,0.07247563,0.10391831,0.20481277,0.17978409,0.14729315,0.38654628,0.26803342,0.20764524,0.17369625,0.3347228,0.19220874,0.28939092,0.32649148,0.13909578,0.26556623,0.60952604,0.42320126,0.4328068,1.0000001,0.5854069,0.6401996,0.6823723,0.35741758,0.32671222,0.2651472,0.3565509,0.24504633,0.6061696,0.30543828,0.4740167,0.3512563,0.37209934,0.368471,0.3469812,0.32391173,0.21666941,0.26021266,0.27387816,0.33062476,0.22282507,0.11620059,0.15707462,0.22582762,0.105606005,0.21253733,0.25070262,0.15089054,0.114081144,0.2551474,0.38007426,0.31705916,0.64476126,0.34732717,0.21098502,0.32490784,0.23495567,0.31750962,0.21090858,0.17243135,0.23914166,0.16566378,0.21037993,0.21254888,0.4523512,0.4191584,0.2267586,0.33223116,0.33434534,0.21941367,0.23274475,0.20641094,0.23323263,0.30665582,0.17984381,0.3105839,0.33312184,0.28915977,0.36496884,0.27421337,0.49024558,0.69271606,0.27764642,0.4136153,0.31835485,0.30812368,0.7638258,0.3185975,0.35390356,0.3031878,0.17074564,0.4195798
SS40,0.2735631,0.2523641,0.17424333,0.25882316,0.15204842,0.2077394,0.11617892,0.23561987,0.11004162,0.07924007,0.09540955,0.11170383,0.3398485,0.32640883,0.19980773,0.28494155,0.28105855,0.2262243,0.18383723,0.28281087,0.2054347,0.27741623,0.31049743,0.2064056,0.2805568,0.61860466,0.43881282,0.47807676,0.5854069,0.9999997,0.6360549,0.6856248,0.46365443,0.44996357,0.41657862,0.48417684,0.3979218,0.54440683,0.4923753,0.46105763,0.4322862,0.4410728,0.46888006,0.40897316,0.47380817,0.35393253,0.31643516,0.1929827,0.38123298,0.3691294,0.19725671,0.113403045,0.29689184,0.21801737,0.20370352,0.13085347,0.19074398,0.1459445,0.30727255,0.4837405,0.31014717,0.61899525,0.20569845,0.373873,0.402107,0.099392325,0.2225518,0.17623901,0.22940885,0.15632364,0.2626702,0.18692362,0.25497675,0.29968393,0.31001633,0.32232994,0.13941953,0.27603728,0.17753744,0.07379058,0.20471537,0.43201765,0.31893736,0.15281099,0.35483974,0.2893516,0.22260875,0.4249021,0.26947314,0.5396797,0.63686895,0.33590764,0.33548668,0.29213735,0.40195188,0.6552909,0.34288526,0.3523395,0.24988255,0.21105132,0.2738939
SS41,0.28556114,0.2355505,0.21231851,0.3594485,0.13718039,0.23356286,0.13057762,0.23532882,0.108460754,0.10174683,0.1543305,0.12438378,0.30554026,0.22181714,0.17194898,0.28554893,0.24073714,0.244934,0.19258693,0.26365438,0.19563079,0.2716034,0.3235892,0.18193713,0.33906686,0.6797886,0.5053531,0.49659327,0.6401996,0.6360549,1.0,0.746161,0.44214725,0.3827421,0.37471592,0.4636585,0.44364876,0.5262574,0.50297785,0.51175827,0.43213236,0.42696732,0.41075665,0.34894657,0.43405837,0.3650615,0.2966655,0.25129214,0.43880284,0.29638457,0.15684262,0.10720237,0.26315755,0.2052507,0.22510059,0.187166,0.19796866,0.15630847,0.28164172,0.46904653,0.29096174,0.7077039,0.24436466,0.3081389,0.37812787,0.17856655,0.23543754,0.2147769,0.20801117,0.12708046,0.25873762,0.1927801,0.24730594,0.2976893,0.24454588,0.2496959,0.1555743,0.27350366,0.22195455,0.14279287,0.20092797,0.30646327,0.3227631,0.19592407,0.3371898,0.25278157,0.24528761,0.37570345,0.26832604,0.5235896,0.77619517,0.31875595,0.34635124,0.32055864,0.4000519,0.7161071,0.32220513,0.33743662,0.27899754,0.19613573,0.28410357
SS42,0.31966037,0.26683116,0.16449651,0.3437853,0.2317523,0.3122726,0.2553048,0.33961034,0.2269418,0.23655984,0.15617828,0.20378241,0.4221068,0.29978165,0.2963541,0.40313542,0.4372036,0.3889473,0.29672128,0.37303543,0.25329083,0.41740948,0.44401985,0.35080105,0.46796888,0.6757475,0.5318233,0.524835,0.6823723,0.6856248,0.746161,1.0,0.51805115,0.44045115,0.431422,0.51789117,0.36541596,0.5830015,0.50495607,0.56067276,0.45067465,0.46340406,0.48875338,0.44787502,0.6629108,0.32571468,0.35399482,0.3001212,0.41225794,0.54110223,0.23658626,0.20158662,0.35775498,0.22893973,0.3106841,0.36803836,0.22806436,0.14573027,0.41346693,0.55537844,0.38710645,0.82527065,0.42303544,0.43519604,0.47542095,0.27931303,0.33792362,0.2866899,0.29999202,0.27470165,0.32934278,0.33911198,0.34287465,0.4319749,0.43906415,0.39848915,0.27542502,0.32057145,0.37695387,0.26083183,0.3372725,0.39752305,0.4121697,0.3112527,0.5054389,0.4145279,0.39833164,0.49844676,0.34740156,0.63215303,0.79486847,0.426507,0.46459216,0.41270468,0.49506596,0.82609546,0.45528638,0.42666876,0.3874811,0.2850772,0.47977585
SS43,0.23589711,0.2156895,0.13028972,0.2298334,0.20048995,0.19105348,0.19564325,0.24598078,0.22588144,0.22007169,0.2809275,0.22712424,0.37246776,0.24698359,0.299514,0.2388302,0.31892842,0.21120599,0.19113843,0.31218517,0.19664885,0.24889295,0.3645142,0.26704246,0.34973013,0.42368987,0.4082905,0.36001313,0.35741758,0.46365443,0.44214725,0.51805115,1.0000001,0.68697274,0.67036664,0.70631075,0.6575014,0.61794436,0.5856651,0.6271629,0.48742235,0.50987476,0.5044904,0.3851187,0.7020684,0.27913684,0.30390197,0.39236927,0.43516797,0.42070863,0.37908852,0.2523513,0.3648337,0.35196003,0.43132162,0.33211932,0.21927136,0.20092016,0.4277631,0.7278279,0.42832235,0.5951558,0.2905448,0.56509334,0.78048825,0.37400225,0.19813563,0.23356466,0.280488,0.25146917,0.3438753,0.27507192,0.39517602,0.4334192,0.32855698,0.52565825,0.30874795,0.36201108,0.33150056,0.18796214,0.3645,0.397541,0.42459622,0.23217803,0.5826059,0.31954816,0.4039011,0.4761329,0.38877773,0.7618421,0.49079365,0.40147126,0.38632327,0.3217674,0.7636427,0.46277145,0.50415504,0.4807769,0.26268366,0.3266499,0.4541398
SS44,0.3075946,0.18511948,0.17967181,0.24596529,0.26341677,0.22550158,0.2793341,0.366344,0.19058952,0.20301773,0.20956238,0.18947655,0.32578656,0.346248,0.27932394,0.23155805,0.27442154,0.25749105,0.3023038,0.39404765,0.25991756,0.26058683,0.37486452,0.22289859,0.33546296,0.3641963,0.32419905,0.32441685,0.32671222,0.44996357,0.3827421,0.44045115,0.68697274,1.0,0.6881385,0.6903666,0.5730032,0.614576,0.62942815,0.55420953,0.45406675,0.43151504,0.5136095,0.39059067,0.5878045,0.30557865,0.3480666,0.40594643,0.3969803,0.3563913,0.40277344,0.2615842,0.3687315,0.34352958,0.40631077,0.21780296,0.21643886,0.24600334,0.3824582,0.67357194,0.38309643,0.52430546,0.35432452,0.58414114,0.60953665,0.3897705,0.30666685,0.31540066,0.27169496,0.24086943,0.33284503,0.26899385,0.40300688,0.42131245,0.3320204,0.5123569,0.29545674,0.3384093,0.31902313,0.10365844,0.35732508,0.38240388,0.40099585,0.24265479,0.5210093,0.2863726,0.35568386,0.4375852,0.36713487,0.6763206,0.38363692,0.34124726,0.34057453,0.3009958,0.65595233,0.38532847,0.46300927,0.4265117,0.26833633,0.33334553,0.41678163
SS45,0.23381557,0.13581353,0.14327368,0.15996173,0.21927328,0.18754727,0.25632054,0.34761074,0.1534372,0.18906568,0.20741028,0.14756945,0.33834112,0.30723786,0.29683614,0.19326265,0.30230346,0.25812435,0.29041648,0.33416516,0.15528083,0.22580217,0.3090114,0.26099774,0.2618478,0.28627056,0.29923353,0.2742947,0.2651472,0.41657862,0.37471592,0.431422,0.67036664,0.6881385,1.0,0.6958076,0.72820544,0.65794265,0.5870764,0.5730398,0.4834363,0.4391986,0.556191,0.42848518,0.6822767,0.27496418,0.36902487,0.3373454,0.4197995,0.39553344,0.39277196,0.19257545,0.38182816,0.38467506,0.3654656,0.19030537,0.14222914,0.1907832,0.38841438,0.7200581,0.40194067,0.49800524,0.1967608,0.5262042,0.5598625,0.29096082,0.27969936,0.25447688,0.18723258,0.16845006,0.36412498,0.21273713,0.32968062,0.45753443,0.23173422,0.6149637,0.22300296,0.3413643,0.34054154,0.16386145,0.27630264,0.39983332,0.37694255,0.15056445,0.57352877,0.34377688,0.40846804,0.37660718,0.29257232,0.695111,0.3803051,0.3578856,0.3545442,0.34378645,0.76991326,0.33185607,0.4796471,0.43467304,0.28955653,0.3543632,0.40123346
SS46,0.27006778,0.22998133,0.18309057,0.21599397,0.16884619,0.22158639,0.21459365,0.25038663,0.20836183,0.23721924,0.22638687,0.17785576,0.41724488,0.24629927,0.26213202,0.23409821,0.23099582,0.19088048,0.13547498,0.27961636,0.12680207,0.21299691,0.33822507,0.2683139,0.32553697,0.3688298,0.3690982,0.31947795,0.3565509,0.48417684,0.4636585,0.51789117,0.70631075,0.6903666,0.6958076,1.0000001,0.71286416,0.70529,0.66382366,0.62260914,0.5456192,0.5221526,0.5210944,0.44325995,0.73336345,0.32110006,0.275921,0.2881058,0.38167027,0.40067017,0.34867078,0.26038876,0.41845587,0.43212962,0.4180771,0.27514917,0.1950337,0.20887354,0.4617832,0.78572863,0.4405377,0.5448476,0.2686543,0.74144226,0.53792465,0.2446862,0.24128689,0.2104524,0.2143757,0.20236614,0.42338845,0.29279825,0.43853527,0.42369494,0.26847994,0.44667894,0.26263744,0.38412786,0.29056314,0.19841543,0.28568107,0.51790833,0.41219378,0.19241035,0.54941356,0.31633455,0.29503,0.40237284,0.25957566,0.77625537,0.45070386,0.40645152,0.3653689,0.26301467,0.7542888,0.41316667,0.52721465,0.45571467,0.2430864,0.32822606,0.40038985
SS47,0.1596942,0.09201126,0.084745154,0.09159871,0.11262843,0.14846006,0.18797386,0.19448958,0.10714071,0.14363913,0.16031472,0.09388513,0.22061594,0.24128419,0.1675971,0.12728223,0.14837296,0.14275186,0.16239181,0.2039059,0.085251205,0.10671022,0.19700773,0.16610016,0.17562397,0.26344395,0.23131993,0.19814801,0.24504633,0.3979218,0.44364876,0.36541596,0.6575014,0.5730032,0.72820544,0.71286416,1.0,0.60022175,0.5862928,0.5414353,0.4447361,0.41096753,0.4988279,0.36306518,0.620291,0.28526136,0.26790357,0.24883875,0.40945572,0.29011685,0.29640645,0.2122041,0.2778216,0.3838279,0.28424498,0.14175072,0.11714254,0.13257346,0.31118664,0.73278254,0.3596726,0.4144281,0.11265543,0.5455787,0.52611494,0.2268506,0.15708145,0.20380361,0.11538896,0.106046215,0.3186262,0.1361659,0.34058517,0.35564697,0.20178996,0.39798182,0.21238321,0.28027198,0.24667406,0.039093122,0.1777232,0.39503244,0.2972197,0.11263351,0.4558007,0.18236127,0.23018935,0.25510976,0.20871125,0.6918825,0.40132856,0.25355032,0.1970935,0.20247619,0.7562474,0.29956812,0.37948215,0.4080156,0.17051956,0.2375717,0.24951865
SS48,0.35763472,0.32406524,0.21307898,0.27199745,0.23256314,0.26030648,0.2624814,0.3153284,0.21840674,0.23759559,0.17632718,0.18532522,0.43874002,0.3226132,0.26330504,0.33254975,0.35292304,0.22800994,0.26538232,0.3845809,0.22185487,0.38137624,0.4076898,0.29274842,0.40497026,0.50362027,0.46495628,0.4376719,0.6061696,0.54440683,0.5262574,0.5830015,0.61794436,0.614576,0.65794265,0.70529,0.60022175,1.0,0.5550971,0.5876623,0.52722764,0.52391356,0.54767907,0.47806287,0.6757184,0.31679782,0.3626414,0.27222255,0.42753312,0.36825702,0.34004456,0.23777595,0.4529647,0.38306206,0.40418178,0.3189534,0.21099845,0.23118044,0.52061623,0.745137,0.49699202,0.6193583,0.32065812,0.4518118,0.5428158,0.27958503,0.37041956,0.28698623,0.26771697,0.2740074,0.38018197,0.31631625,0.41999424,0.7273632,0.40493485,0.42735958,0.32256064,0.4253602,0.39184964,0.27955097,0.32378706,0.45207298,0.45746702,0.22490647,0.58641565,0.41566503,0.34017995,0.4981006,0.34702095,0.7436911,0.5401332,0.51271427,0.4883733,0.4541978,0.6371523,0.5610448,0.5686926,0.41148305,0.41973028,0.31218556,0.49901962
SS49,0.29655695,0.23135711,0.28600067,0.35983217,0.22624284,0.2978061,0.20033273,0.34710827,0.29556185,0.29768866,0.31799653,0.23487127,0.40588105,0.3356052,0.34466714,0.25535426,0.20173702,0.29817456,0.27794105,0.29184818,0.2624408,0.1737762,0.399742,0.29301196,0.343868,0.44349694,0.4216368,0.39570576,0.30543828,0.4923753,0.50297785,0.50495607,0.5856651,0.62942815,0.5870764,0.66382366,0.5862928,0.5550971,1.0,0.5341432,0.6016733,0.5371294,0.5589699,0.48443258,0.6320029,0.3763365,0.34460372,0.30833638,0.4589454,0.41902766,0.47501743,0.3386283,0.3822396,0.43616652,0.46998283,0.21089281,0.31988454,0.28578737,0.43380165,0.63929945,0.4206001,0.51628876,0.24621277,0.42962304,0.48328167,0.2662151,0.25985312,0.25800467,0.27817583,0.18813783,0.5059386,0.2925098,0.488086,0.3746239,0.27160728,0.40146682,0.24732164,0.29307252,0.26636273,0.20204654,0.24677607,0.50002307,0.4131578,0.3104382,0.47791916,0.2892077,0.23661046,0.4080584,0.2731567,0.64121157,0.44529846,0.38411132,0.26526207,0.25389463,0.60533476,0.3867913,0.5076977,0.47142664,0.2310482,0.25339234,0.33573636
SS50,0.29455543,0.27920884,0.26400936,0.28330055,0.292007,0.28052962,0.22894785,0.31630012,0.19134228,0.25729308,0.29399648,0.18911752,0.37391528,0.24915777,0.28050768,0.31355128,0.3408352,0.2917758,0.27187473,0.38695177,0.24872515,0.27637383,0.41878366,0.2708037,0.39054754,0.47739965,0.42772692,0.41890517,0.4740167,0.46105763,0.51175827,0.56067276,0.6271629,0.55420953,0.5730398,0.62260914,0.5414353,0.5876623,0.5341432,0.9999999,0.655897,0.6261172,0.62007475,0.52910906,0.62230957,0.24232246,0.28766882,0.28977337,0.43997705,0.27770266,0.28074434,0.17302561,0.324055,0.18016274,0.30216664,0.3499882,0.2504592,0.16490534,0.4034372,0.64566934,0.44826245,0.65930414,0.35717675,0.5032413,0.55089074,0.34978124,0.3237049,0.32667524,0.2718621,0.27212662,0.39576814,0.35600504,0.45608371,0.4324654,0.34512663,0.43929058,0.328224,0.33191928,0.3282632,0.27815208,0.3852477,0.37121695,0.44767827,0.3180007,0.5214342,0.47482115,0.5407917,0.48975208,0.3721006,0.6786898,0.6075604,0.40845197,0.38119766,0.3631721,0.6035906,0.49738872,0.45661366,0.74005175,0.3272527,0.33603817,0.48223832
SS51,0.30260846,0.30042487,0.3368441,0.3521548,0.26424158,0.34316036,0.21005586,0.27123785,0.27023318,0.31857836,0.35508725,0.32700947,0.440055,0.23960567,0.25386778,0.26036292,0.21728444,0.25049213,0.2622225,0.32096636,0.2732739,0.20018288,0.41722858,0.33902663,0.36206153,0.44597095,0.45602912,0.44703734,0.3512563,0.4322862,0.43213236,0.45067465,0.48742235,0.45406675,0.4834363,0.5456192,0.4447361,0.52722764,0.6016733,0.655897,1.0000002,0.74115705,0.63310504,0.574304,0.5412433,0.19995263,0.253561,0.18886319,0.3347844,0.19811437,0.30414772,0.21772832,0.3474774,0.27159876,0.31856078,0.32464728,0.3726699,0.1804454,0.44854116,0.5529978,0.45300817,0.51718944,0.28382683,0.37472022,0.42925084,0.23155394,0.26858515,0.29026878,0.30024087,0.22776723,0.5133418,0.38345405,0.4816366,0.34194317,0.28157714,0.29940322,0.2627524,0.21956179,0.25859806,0.28214654,0.26324216,0.41279367,0.42998275,0.36099136,0.4741502,0.4281758,0.2483038,0.41486955,0.2813061,0.5275687,0.52391577,0.42458197,0.2300682,0.2877937,0.44407308,0.41923454,0.5035993,0.66666627,0.2983086,0.22498186,0.394856
SS52,0.26105276,0.29093632,0.27250022,0.31395596,0.16090658,0.38780805,0.21948841,0.24120283,0.34364137,0.36072326,0.39809474,0.2294431,0.47999406,0.18791354,0.14972475,0.22851764,0.23510976,0.2052496,0.17169353,0.22705367,0.14411439,0.21819401,0.3413923,0.22970045,0.3422603,0.54407513,0.5988013,0.5497094,0.37209934,0.4410728,0.42696732,0.46340406,0.50987476,0.43151504,0.4391986,0.5221526,0.41096753,0.52391356,0.5371294,0.6261172,0.74115705,1.0000001,0.66086626,0.5851872,0.4991914,0.187722,0.28516144,0.23181075,0.3881852,0.2353313,0.2952177,0.18684301,0.37161386,0.25687498,0.33184317,0.3610782,0.3770104,0.2599238,0.50511706,0.50038266,0.46669143,0.55260885,0.30491388,0.3502196,0.42162,0.22215024,0.24601646,0.22118464,0.24795161,0.15683688,0.40333757,0.39588904,0.53968966,0.36849284,0.27911112,0.34131524,0.21470211,0.20317253,0.2004689,0.22769491,0.22805043,0.4411239,0.31395027,0.3292145,0.43928748,0.39138937,0.25995758,0.4107989,0.24100754,0.51283294,0.5409457,0.49386582,0.2700162,0.2972378,0.44340602,0.40511975,0.5317701,0.7336006,0.31463468,0.22118668,0.33024603
SS53,0.2731013,0.28098023,0.22880247,0.2667614,0.22630489,0.2955709,0.24446394,0.3405866,0.21903923,0.23236297,0.28949967,0.21127583,0.43536836,0.2509203,0.26926953,0.26410276,0.28646988,0.2655371,0.2992706,0.34466293,0.1925681,0.26761228,0.32494637,0.2721698,0.29015973,0.40370914,0.42771327,0.41597506,0.368471,0.46888006,0.41075665,0.48875338,0.5044904,0.5136095,0.556191,0.5210944,0.4988279,0.54767907,0.5589699,0.62007475,0.63310504,0.66086626,1.0000001,0.6806196,0.5392935,0.24187323,0.33493426,0.27990514,0.45402598,0.31758678,0.29081827,0.22630703,0.34179252,0.30068702,0.26873732,0.24093105,0.2185966,0.21866798,0.45925832,0.5906166,0.45929003,0.5478432,0.29437742,0.4069926,0.49799696,0.28571513,0.3009006,0.29226464,0.26180512,0.18293986,0.45407838,0.34331036,0.5339828,0.40148866,0.3440625,0.45653573,0.27546433,0.30305603,0.32070297,0.1632847,0.2725303,0.55913407,0.36619696,0.27382582,0.48718596,0.41673547,0.41618037,0.43551743,0.29570282,0.6034282,0.5066242,0.3813095,0.31770426,0.35121003,0.5081529,0.41422838,0.5242326,0.7020755,0.33790275,0.26552087,0.39018023
SS54,0.2822496,0.31700724,0.23819041,0.2722156,0.27072558,0.30768168,0.22545913,0.26742324,0.26449534,0.27475664,0.32787672,0.302769,0.51545084,0.24393368,0.29540092,0.33646005,0.3623375,0.3123089,0.31673694,0.30134803,0.22528863,0.30302942,0.4142852,0.329275,0.35811043,0.3492427,0.3702975,0.38642022,0.3469812,0.40897316,0.34894657,0.44787502,0.3851187,0.39059067,0.42848518,0.44325995,0.36306518,0.47806287,0.48443258,0.52910906,0.574304,0.5851872,0.6806196,1.0,0.48331657,0.15706982,0.22653058,0.16010904,0.26825804,0.2674737,0.3205847,0.2546557,0.3713801,0.29208374,0.24870661,0.3020584,0.30555844,0.17178099,0.48412958,0.5080611,0.5192535,0.48203582,0.28611013,0.31927592,0.36558133,0.22564486,0.34075263,0.4623365,0.26359156,0.39214993,0.46521062,0.37625942,0.4678195,0.39931428,0.37394866,0.37380147,0.31358492,0.22711056,0.32589248,0.26085034,0.259184,0.46665776,0.36822477,0.3041548,0.49806273,0.41358513,0.3527019,0.40726984,0.31890476,0.5175763,0.42718872,0.46258295,0.35775897,0.42558652,0.37817052,0.3895103,0.53746384,0.55479383,0.45362455,0.24835546,0.43887436
